"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Puerto Rico","PRI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","6307.41708484822","6634.18490416571","7037.96783592049","7481.31799019551","7854.22291766519","8445.14798021862","8971.26693252132","9455.08431681076","9883.66925977857","10721.3360703242","11476.9682415311","12012.2305670995","12622.3033538115","13136.2738699745","13241.1749766788","12914.1670778358","13495.6890663868","14091.2109591224","14871.888390603","15851.9168859657","16329.178820348","16330.4437790749","15905.0441153216","15374.5356445839","16125.0820256239","16463.0276803484","17117.4423363922","17935.0627765856","18815.9457432222","19453.7971237674","18733.6743372881","19030.2710800496","19770.7991630887","20515.5525650555","21176.703045819","21936.4519782751","22193.6135943543","23061.3703035012","24197.3473163431","25374.1411020273","26132.0036445504","27722.4102313948","27940.4259935603","27937.8599606904","30375.8367359555","29815.2627072972","29519.7845120471","29347.8915630732","28976.1760245988","28565.8122674875","28592.1219724064","28821.0227981922","29180.4121304848","29426.1576026315","29554.6244202874","29763.4883013861","29961.7528224649","29809.2177040267","29753.3640818799","30191.9318172414","28236.7830671194","",
"Korea, Dem. People's Rep.","PRK","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3934.94473763665","4119.44125388993","4360.34054480817","4597.86106596883","4885.31011494773","5271.6466728634","5528.15176684244","5983.05261747177","6541.99548600688","6740.95674032344","7658.74428957813","8201.29628092282","8872.3656798488","9863.07891409919","9837.61577783563","9059.00711449848","9412.55413328769","9834.92253552141","10003.3544084642","10454.7601158669","10816.951805302","10897.0840219598","11061.945286557","10991.6795212773","10743.643691008","11015.093122822","11460.7944819143","12195.4386205377","13122.4021364501","13987.9651374039","14572.2883800743","15243.9300420508","15421.9948914487","15088.4139631035","15193.0547380182","15788.983105782","16280.9371518353","16921.7219436809","17645.9058269451","18231.8397637454","18795.0311479834","19025.6956905388","19067.6554332118","18819.4437376393","19110.3208431632","19224.0346513314","19501.2330070103","19950.8440966199","19985.6983319711","19343.2800499088","19670.3610686333","19365.1816488681","18654.9575281944","18584.5540451703","18833.0518281692","19250.1065376852","19700.9100016775","20441.4858041084","21057.6174784232","21617.411624379","19771.577419808","",
"Paraguay","PRY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1491.93915992872","1553.62933356187","1563.21606590386","1594.21365149939","1617.99480297202","1672.92730415383","1661.55634102946","1766.04294271114","1798.01373476695","1834.59213434512","1888.46042162338","1945.00959894008","2025.05937502203","2122.06718922623","2245.55257190078","2341.4716233735","2455.55205105483","2668.93136418525","2912.99900861627","3172.35133589521","3447.579197167","3658.75218939025","3504.98045115171","3300.58642109561","3295.92166926095","3346.66903788863","3413.59189721939","3569.89246164939","3677.17360872915","3826.32669774777","3879.37065325322","3912.14331063437","3879.45403287038","3972.21235661514","4084.31114084971","4261.82855520469","4230.7668419076","4312.79103974159","4223.00026797859","4078.66746150494","3904.30236377889","3796.67781393159","3724.83555553166","3816.08658226881","3903.30912069431","3922.55852606756","4049.16252193417","4208.04873035811","4420.35042984553","4349.6742947847","4767.27790153604","4904.14690708979","4803.0502955929","5130.45389086939","5329.36979696503","5413.77602061858","5570.60534938827","5762.7326449502","5871.28131096779","5774.16616003464","5670.75198575953","",
"West Bank and Gaza","PSE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2137.37874993344","2189.2676703442","2118.83538060902","2323.21482068104","2589.21519143417","2732.88102942989","2436.00301500982","2153.45983948477","1836.96555016904","2041.59224218685","2426.41565630382","2632.24627423958","2540.26763083127","2569.98434108953","2685.98601828464","2840.01594969395","2927.08101953403","3128.10811061384","3237.91619995789","3309.63120243098","3227.84934482645","3272.15432360708","3483.09903532972","3462.97986107136","3417.79440837962","3378.4346209191","2917.8877968317","",
"Pacific island small states","PSS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","3061.25765964369","3124.99682181403","2947.55366816899","2849.3171165014","2956.38219828088","2827.56054323028","2938.68446860699","2826.23573819675","2816.0539064286","2920.70302955236","2993.92872637443","2949.26282276516","3061.35864657135","3096.69435428497","3191.63537072734","3281.32397478163","3335.33388844135","3251.44657003702","3263.10930277004","3383.11427069439","3292.50351774671","3290.48399259881","3320.00926584976","3351.79732016568","3451.90108401191","3485.33743904332","3524.41643790026","3513.06710676919","3524.73498132326","3445.0048156671","3507.43779474791","3597.6981609831","3582.30949655361","3657.15499222137","3744.44024394412","3832.18455210798","3921.51083810368","4034.48680903705","4092.0444785182","4068.7819357373","3612.40938826704","",
"Post-demographic dividend","PST","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","11280.61959459","11629.1856726329","12139.3031908944","12629.3795250907","13277.4232269869","13851.4699410065","14514.95904886","14999.4062825789","15750.0122416482","16439.2876319561","16718.8828868647","17145.620893121","17895.8340529755","18824.0924415192","18805.4160692911","18665.1972357074","19434.2686027291","20039.6826982718","20777.5696089589","21424.0009166504","21485.6939867383","21745.2974643068","21683.069729331","22246.9675986169","23188.5756758223","23926.1504516394","24565.1754239239","25288.1798970262","26326.9501266277","27173.8132627544","27764.213613699","27905.6210674542","28257.9792474363","28387.4351935132","29094.7477001053","29720.7474960972","30437.1444402252","31304.4938207356","32021.2192638605","32974.5945246561","34123.7053628936","34470.7358387225","34839.2502410952","35393.3303016711","36341.5247702116","37179.5923091318","38091.352041909","38872.0424070173","38736.3708787329","37247.7075921689","38131.0172142754","38666.7498195955","38981.7465433428","39356.2948565782","39960.5426324769","40698.4601569547","41235.5357938117","42060.6600748823","42873.1045442082","43482.6954892332","41291.5418914672","",
"French Polynesia","PYF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56864.9885705467","56915.7933193486","58542.0954272356","57075.6192099268","61582.9723097174","57624.1272435956","61522.399308248","60926.7382993213","60799.1322541679","59090.9063660533","63001.7100487066","65129.3774051343","63233.7086968715","62733.4306367325","62784.9009317025","63039.1126258027","62800.3680594912","60262.7460886212","59757.7960853415","59098.5287121758","56026.8872433099","",
"Romania","ROU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4996.68782791613","4389.16846932175","4040.7018712431","4108.06516410041","4275.8035405559","4551.53554811792","4743.04243239228","4526.06102694611","4443.37785900909","4433.59573799605","4548.60211332626","4853.20715323756","5224.76235626365","5385.78764297459","5981.40799599499","6299.40991769998","6845.61133231065","7450.05473264225","8280.30439532383","7888.89584723392","7626.29419796648","7809.97684668803","8004.909206093","8337.67361059503","8670.97580713268","8969.14892146193","9444.99491650232","10195.0747280838","10714.0153591551","11221.7083913628","10844.5348396847","",
"Russian Federation","RUS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8105.88840803406","7849.51240264016","7432.01550883985","6345.90667176801","5798.90973721085","5071.73861467765","4862.64227248942","4686.85883185265","4760.33522307678","4515.50563955638","4819.37640283204","5323.66235877658","5618.95084642647","5910.16684235555","6370.4485793981","6856.67258952299","7323.37928890605","7949.89035608004","8640.39880127745","9093.69261573981","8381.86117457996","8755.11336780764","9124.46760076867","9475.68255931736","9621.50988534566","9520.94033519922","9313.01362484996","9313.96806550477","9473.18009641064","9739.8999158678","9942.37405679474","9666.81466421065","",
"Rwanda","RWA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","345.159262600028","323.411804890162","353.626710686831","313.509761991453","269.327611785149","281.857103162607","293.790776417179","304.998665656482","316.317157157555","340.206052792136","349.670824238399","343.462231846899","334.364867973734","335.822070925466","330.483075864034","313.630102219532","363.041171935721","358.407399704408","378.403755282609","409.211003109365","430.744842759271","439.167649592504","432.857782615717","443.739496455102","409.670730387204","410.727116863778","413.244986804614","392.656928178882","392.480020232421","382.158121070988","372.380084717437","373.519987739821","417.976790422041","410.971344249631","215.746653170528","296.728153194733","324.721599310427","346.269654113159","347.553496819746","336.645606074716","344.939977901746","360.68333857543","398.773666869993","401.359830794228","425.123445396619","456.590745025081","487.518990178658","511.69511034734","553.83044070032","572.902148511623","599.207426191632","630.932216937819","668.799112884535","683.401662015589","707.736765439342","751.077392617885","775.475687927833","785.304633661092","830.429341227361","885.599611645732","834.38961588315","",
"South Asia","SAS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","325.601655682811","332.243024774353","336.308300787076","346.458782286725","365.321397743156","355.001569382672","351.314333778109","364.55168155652","372.71152259246","385.428990839708","398.795183362591","392.243174701895","376.524683848041","382.13631274635","382.624425653861","399.761490101312","400.544026457054","415.690966014855","430.782911734426","409.579192462785","425.815018817543","442.526862700963","448.684628674101","467.427298235042","475.867199220627","490.215093040223","502.185009655047","511.687264287655","542.30686622432","558.944677374716","576.210622628575","575.285263852764","595.413412105584","607.962658574351","630.684581733697","660.037165334715","690.380350847251","702.050273999468","726.30745444507","766.534202542057","783.172814596544","803.047296549782","817.080271161121","861.018602797228","909.936651664458","962.177838235696","1018.9538519206","1075.64470826386","1093.96412773159","1152.67619964193","1221.20842196017","1265.91294854859","1317.60223634559","1378.83297272076","1455.27107907495","1543.0481307214","1641.0013109925","1728.21761364908","1817.71857164505","1869.21748361406","1742.5228811294","",
"Saudi Arabia","SAU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","13739.0061105314","14016.7926700664","21336.2569325096","24599.0710124717","28856.9705840618","34129.1314309179","37741.133334053","32680.693975802","36612.5602776242","37275.9768915553","33535.9434714117","35516.1569761285","35380.4703231464","33898.2650811833","25215.5193014899","19879.5180780445","17857.5293406781","15248.7626868654","16969.6530941405","15129.5744765427","16403.8935196748","15700.2417648352","17453.4124484581","19427.8578697857","19606.3988338284","18815.7738940915","18452.2250268934","18070.4018531975","18162.0466807963","18009.3143241699","18178.0491521116","17137.7202699684","17690.667661002","17032.3631103121","16094.7060623874","17384.8003795546","18219.8637993451","18683.3838319266","18669.6202875056","18496.3311742545","19117.9356513087","18202.6991630007","18568.3698643145","19813.2589221404","20249.8045023442","20175.5579524664","20327.6749584593","20627.9269288204","20503.3817729956","19946.9553702638","20067.778733703","19801.8742165029","18691.2474247666","",
"Sudan","SDN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","991.145126607274","965.537989073794","1004.97871467273","950.113465371257","913.830004183191","948.748347189326","889.140641337728","876.127784884215","867.573681749751","853.987763840433","877.945215815204","871.014493569815","802.061628723637","782.608450069405","845.172930149904","947.051623165778","1069.3506643934","1098.94428635146","999.760300493703","918.035172134803","900.844214373609","935.196315616168","957.447320881029","944.75249557951","868.815036707616","789.687531768411","808.830950979983","899.024711114065","872.882035695063","926.665030505724","853.701717372512","894.401877847427","928.873082290893","946.361527510854","931.145628167554","961.208872013241","991.247446978262","1066.79054048076","1082.82849837633","1086.16588484087","1123.55273055958","1163.75336652115","1199.699287972","1239.99981780266","1267.82051290431","1302.55306298322","1349.62156559954","1388.20564844417","1402.90811867321","1328.22651782241","1344.17128830365","1423.37912837393","1314.2202531209","1308.15358840972","1336.50178189381","1329.63596169544","1343.13438913636","1320.6460973952","1254.85907442123","1198.51786673816","1127.72434188827","",
"Senegal","SEN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1199.15262953103","1201.87082167923","1167.79903601725","1157.16477537129","1169.0064617904","1151.56683717869","1151.39836667762","1105.19371723855","1141.22279455472","1035.66663286658","1091.54584064188","1057.71036908204","1091.5521856378","1000.12818332372","1012.49631264704","1059.49607326387","1124.90847310023","1068.50253989742","1002.04624471194","1046.10944883598","1059.75160751989","1084.10858021842","1137.40626843571","1041.47951577059","1050.07737057069","1053.88792348008","1054.36528910078","1086.90931504178","1045.95462355599","1055.22335322244","1016.34462183961","1012.5442150654","995.791639575462","980.300929421283","952.699964019653","978.310754420605","973.132334081244","978.828451143088","1012.51253771826","1051.28412621291","1066.6216449114","1086.17631418466","1060.75354599802","1092.70140221927","1115.02583572464","1133.71698964453","1130.36396570387","1132.00668175676","1142.86688654583","1142.86594956474","1149.64647287665","1133.19334300467","1146.17806362529","1141.42688957064","1178.91289299798","1219.24941513302","1260.84805682736","1316.84468769724","1360.23927843023","1381.60179276297","1364.83823896119","",
"Singapore","SGP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3609.58943617349","3774.89972567439","3949.17250738907","4237.23318985674","4001.84580990787","4211.77185801195","4526.56261243082","4981.5277632616","5558.69756728758","6233.16212190116","6992.62786548272","7717.84110775636","8585.01991159857","9319.46690484085","9726.37988775993","9967.0404233689","10564.9566438247","11133.5867624853","11855.1945112046","12824.9331260358","13943.8386487053","14726.7131866556","15095.3940811327","16175.2986848371","17267.9858063364","17136.9990546448","17383.5445715606","18973.0997779617","20581.194391627","22016.0422572019","23255.9839721931","24115.4052112544","24955.4908412125","27121.2158592928","29200.6148358471","30366.6861813267","31335.6793387364","32822.0909716755","31029.2814813453","32544.2810740739","34876.6660315838","33585.5778097046","34583.2569120956","36688.8980899543","39790.3251457615","41726.1140698446","44082.2921486744","46098.4287267071","44526.0217387459","43255.4559026521","48668.5766232103","50685.2962043229","51663.4924026178","53292.6132665485","54676.7044182558","55646.6187469505","56757.9182667246","59271.0568151876","61056.5840322677","61173.9047689256","58056.8064188623","",
"Solomon Islands","SLB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","2374.20728309283","2254.64602613398","2144.74602915883","2157.28110701506","2094.24000703621","1967.8189799279","1907.06295892616","2009.75036425518","1978.89600994529","2006.80393366782","1994.4762978754","2055.40929249123","2251.79385451378","2276.33936072772","2391.92751528554","2560.01885032934","2529.09466879026","2436.78515612278","2400.80448894936","2324.34328796104","1939.07446418348","1737.15741514628","1644.03912036653","1705.95860728166","1773.68089010322","1826.66157369605","1871.02782707189","1910.48095839647","1976.31514401384","1980.35522288747","2099.33081664472","2195.18395496072","2177.54098655308","2232.35276831465","2195.30209859191","2167.11992829078","2234.14610209883","2292.13355419418","2321.13600236059","2289.58684324274","2136.33756335929","",
"Sierra Leone","SLE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","496.990514891163","498.510635827901","513.208968954119","513.737030555081","539.23666765183","568.379443867315","568.220360963676","558.528518679913","559.635503592287","596.22237845524","635.458106416158","644.835057832472","637.845691271828","639.146721174257","648.001651693414","645.140789404328","628.69738818343","615.518682160074","616.649657508846","630.335206549931","646.240439650962","650.347968475278","666.806964682726","638.414463658461","648.832742400984","598.582548571587","588.748674355185","612.332279572926","552.760801613858","543.996713337874","553.71797092597","562.974795925505","456.035063050027","464.307141876155","457.291912315802","421.279274458994","427.802306213262","400.557686427837","403.40970001374","388.25715128908","403.049874295898","364.016253097894","440.561176150426","459.803300499172","469.131629436303","471.888160265836","476.328820606855","500.928234936043","515.57810996043","520.214339919382","535.820735033786","556.846899389994","627.115941385395","740.331133348628","757.169181198044","588.228862794816","610.490055834508","622.530318311141","630.482455396876","649.760301889204","623.88909267173","",
"El Salvador","SLV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","2635.55892850581","2744.86031493858","2814.27001990177","2826.71751760718","2847.3749125577","2855.32920416972","2889.20055307616","2988.84995318305","3057.49903763393","3144.51304573483","3162.8811388318","3249.9762271763","3397.58132287595","3507.10511230631","3297.59049331878","2726.99047402981","2529.53307062749","2334.49079391606","2337.03062138796","2336.09662963932","2319.13788628646","2293.21028373305","2320.48659254653","2333.79272032682","2325.78371681416","2406.0482606583","2409.03140237871","2542.90320356931","2654.51628138212","2743.37310152697","2839.20524720509","2831.38760470788","2891.6014444084","2941.94044556596","2981.34172908626","2992.90078888611","2999.3239036229","3028.54620163799","3059.56638685997","3071.5458036898","3140.03296251905","3261.76394112511","3308.04962702608","3364.10043569963","3280.0203884937","3334.93284217063","3447.35013069705","3528.86712432347","3591.4270693819","3636.01031244949","3705.57970353453","3781.37857416592","3846.97393435035","3920.52627751227","3993.52906223341","3632.45388124332","",
"San Marino","SMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47018.8151671812","49987.0931951075","53928.1626508558","54463.3308281033","56761.4746072905","56216.4404128007","57604.4976959426","59432.0211378227","60080.3223916863","61604.149285488","65163.0494551406","64056.895413257","56716.9416642308","52932.4275552159","47865.8378316199","43872.9962137507","42925.996941656","42123.732990151","42662.9026513461","43359.4348389977","43254.5185268881","43775.7858170124","44709.4587670832","","",
"Somalia","SOM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","330.418781728653","345.700790560298","386.437816984877","407.425855097216","406.427231255181","425.416599382026","446.854214216193","444.788430749217","",
"Serbia","SRB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2781.24698734754","2958.40080537226","3180.51405384143","3299.26023651515","2999.1693072422","3193.25973660886","3418.79032584137","3640.27586327469","3808.09497743357","4161.59615958364","4404.96088743932","4648.1980879545","4967.6208568509","5270.95953420453","5147.57015594012","5206.08795679218","5354.20165931556","5343.58005298839","5524.96913472342","5462.73603006633","5588.98072768556","5805.89939594274","5959.52267314354","6261.52713908381","6567.90956383791","6549.35006252111","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1125.08489720783","1110.15685513283","1149.76392339422","1193.59179236226","1224.30019414748","1250.98401735883","1238.25598717827","1192.69684995497","1198.04712394999","1278.9081209802","1374.84843398404","1445.03236491702","1445.56127175739","1468.75925130819","1541.36376014443","1493.62483008247","1529.13045383762","1528.60321293644","1479.5156178403","1497.28858776885","1510.76688034255","1455.08359011626","1397.30420787815","1323.92763119745","1315.83651881513","1304.01365114413","1291.28354682576","1291.96142886296","1311.4006945353","1306.68389264145","1302.63282179426","1271.96441423172","1233.31609416438","1186.8544135266","1168.04613902875","1176.16592471118","1204.9557115212","1217.48849968511","1215.19062550728","1209.00866666012","1217.98816710212","1236.492802796","1281.49463249796","1298.32345243908","1348.73977778908","1393.92008244387","1440.10136458414","1489.88886122701","1526.83762995745","1533.1398961523","1580.40507596623","1605.17194033549","1614.53010247432","1651.44288152705","1685.33737212178","1687.10179837136","1661.49051401436","1657.24184999399","1657.37349022684","1656.11661728796","1581.35846047676","",
"South Sudan","SSD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310.33248122006","2319.21743832169","2352.41604924738","2169.70592950893","1137.1298304461","1256.44441531085","1274.23961828281","1119.65143716565","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1125.41362540424","1110.44074022377","1150.07203012695","1193.93636755964","1224.6593268031","1251.30864768287","1238.66504905652","1193.10467923293","1198.4916085517","1279.30703271756","1375.26660031324","1445.53889411565","1446.10177936845","1469.35639194174","1541.92612593815","1494.20671060007","1529.83913328628","1529.21131837982","1480.33314455147","1498.26309631591","1511.64443856608","1455.84575664583","1398.04196721336","1324.64072587116","1316.5709750753","1304.83325450711","1292.07783740101","1292.76797979118","1312.23377171718","1307.60669599736","1303.60623777733","1272.94464286957","1234.35635878103","1187.94382892411","1169.0949746658","1177.17335430716","1205.98641338199","1218.62889998139","1216.4060671976","1210.21541119605","1219.18093619238","1237.6215541541","1282.59849619074","1299.32442929571","1349.67573803421","1394.92170477544","1441.17469519238","1491.05316748443","1527.93403947464","1534.19192338362","1581.4897036007","1606.32498836712","1615.66573570101","1652.61733148782","1686.53320484348","1688.32725146016","1662.74528377096","1658.52713515448","1658.64856953291","1657.37404631539","1582.44165413365","",
"Small states","SST","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7381.51744627407","7532.5819803945","7739.34006855255","7984.41948655095","8462.65446648102","8743.36321183742","9405.56990153503","9969.84061264221","10339.3624929746","10193.1585957475","10696.5687777785","11153.5120972933","11295.1311987685","11451.0287382093","11622.4618438668","11738.3513825236","11805.6741079281","11732.8032702273","11783.4414487809","11802.9242062627","10961.3114593496","",
"Sao Tome and Principe","STP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1081.40644894332","1086.91262984523","1135.60232458288","1153.57311436689","1206.09517994411","1281.81804764608","1286.74576468668","1352.82953774788","1348.19057092121","1402.30210156302","1431.06027192227","1445.67978068379","1486.2389914758","1554.04719275694","1584.77565743788","1620.05646100161","1651.01201657277","1667.85791865606","1672.8961550271","1692.21874269843","",
"Suriname","SUR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3612.21504742434","3682.70764142076","3725.84436639513","3832.94621091099","3976.01642422479","4335.73785532778","5027.34658093846","5481.37212676738","5751.09927718124","5893.80815818861","5981.3439748822","6192.66839062726","6177.64771035092","6116.323992472","6195.8359168774","6412.42163266849","7001.76042284112","7722.41220313296","8221.65483163455","8155.85845120418","7423.55754281539","7937.09738515065","7587.24363832364","7264.07020593879","7078.37938644586","7143.28904478936","7094.64198110696","6534.2650837114","6901.85517939572","7043.12860198895","6591.93598206158","6641.40729559521","6546.72639037796","6002.9235967608","6106.14966227508","6012.84055463544","5986.84857780618","6245.08313598969","6309.90280812389","6147.47434487609","6202.41625764791","6386.56818177251","6488.41459074634","6816.47170456041","7309.85030834825","7550.37854476163","7895.63475586921","8203.60899269943","8445.36495593168","8600.24662113883","8941.99326323718","9358.02643820068","9502.01779407373","9672.66963656549","9592.51869360504","9168.23715664009","8628.85572645612","8677.78217385552","9020.44078727509","9035.19701402727","7529.61409972682","",
"Slovak Republic","SVK","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6654.90308150254","6755.59790399043","7146.60143781702","7542.1097867849","8024.38608551621","8484.2193346391","8818.20938555137","8799.8842310099","8914.59754288479","9221.52041691579","9640.86365054421","10177.7197670871","10717.1713123911","11425.8982887223","12395.7501160086","13734.4532787413","14487.7042629324","13679.0821422687","14526.4022501277","14890.3099331824","15066.8908672567","15149.2558010477","15546.8832979361","16342.2162621093","16636.4338068275","17105.6656500949","17730.150113023","18167.4836571189","17360.711193011","",
"Slovenia","SVN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13276.0730865709","13709.8774257127","14421.5753234248","14927.0344967417","15711.81638306","16240.6568860495","16736.6666048821","17301.9338072883","17803.3779818988","18567.5622059245","19239.3999078218","20280.1519045957","21574.7534360106","22296.7049968231","20428.1698595221","20612.5895305308","20746.988405299","20157.0052544663","19922.474290455","20453.8333877187","20890.1664304173","21541.176421949","22563.7589398118","23476.3698861929","24071.2824401949","22899.360703212","",
"Sweden","SWE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","16525.3610487407","17382.1380092371","18022.7749590695","18876.3227449503","20013.8211147241","20583.8667315087","20815.227246362","21351.2973543117","22004.1547418406","22944.5496519972","24388.2982101309","24449.8627753744","24935.6623161897","25880.4576182711","26630.7799151019","27202.3438863705","27390.3768576514","26857.5992015998","27248.574338554","28233.2417691962","28654.9710634965","28750.8038276117","29093.1613210421","29632.6983848712","30857.9705441183","31472.5916095749","32244.5427172446","33214.9576323827","33908.7385537576","34577.4837345325","34570.3057339939","33941.9851819102","33352.5383635834","32474.4299146671","33511.6487224481","34648.1189154575","35139.4029916108","36197.6342064807","37737.4622753825","39309.5970016519","41117.1524303504","41601.3076782847","42377.119637975","43194.9261684047","44891.323206397","45990.3743263984","47864.8108642309","49145.1958332412","48544.1158941036","46043.4809449994","48369.9100407876","49539.9726076492","48885.5484179725","49048.8187500238","49855.301012313","51545.4836095322","51955.8610703634","52576.8102821051","52983.0068617482","53490.3518198746","51539.5602204009","",
"Eswatini","SWZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","971.729906645903","1073.59468789258","1099.48731785237","1164.20229043013","1195.04119585957","1320.36286862689","1252.6674381216","1225.73019458884","1202.38700105685","1199.32469240031","1303.81044941856","1444.28682216093","1411.4839236061","1379.6066954419","1414.44939424812","1418.03248931003","1537.99739071066","1703.70187410906","1756.64196797629","1922.03020465163","2258.33708797779","2235.98458245778","2250.27758927999","2266.04198510773","2269.52504988074","2329.72505938317","2371.46404581429","2399.5923096718","2420.60689928575","2456.48185017911","2471.55884093277","2477.48152282401","2572.17765170426","2662.20792283808","2749.30016280485","2902.09907735155","3059.60971283214","3175.22333543037","3179.06429700607","3205.8752163889","3304.43979156321","3356.04383135186","3513.37692394228","3623.66020786012","3629.79901688183","3680.34947283775","3686.21566541655","3724.76190419179","3774.62124286402","3833.24681517956","3723.29614191496","",
"Sint Maarten (Dutch part)","SXM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32365.115947802","33579.2962311146","35776.3142301702","35011.9665781856","33563.6000709384","33118.7555918907","32274.8905524359","31507.8683186173","29237.8465390363","27093.7968953056","","","",
"Seychelles","SYC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3163.87970096223","2925.98129133897","3088.97286734979","3316.66100918694","3426.07164139974","3305.67027006967","3672.34526369132","3601.25454788558","3780.62676177884","3691.75152939557","3926.67053523582","4458.04370207324","4626.43306040914","4968.78602067835","4942.73303996113","4983.23834012142","5678.32059990179","5216.29329703804","6282.61483355727","7212.70789198298","6843.500972607","6205.37223410217","6100.00794566491","6003.01309470068","6236.78498867153","6874.6916994367","6819.8893303787","6824.30833656832","7165.81825211873","7920.84156848989","8433.49158045211","8551.62551882293","9122.08824226511","9487.57971026521","9164.22047276891","8955.91676842739","9259.47042680674","10246.1056566202","10892.0165011482","10880.0966870799","10946.7040836574","10688.7326089927","10492.6148302017","9987.27189034039","9738.5880278936","10566.5527420786","11322.4146604222","12438.7090287296","11902.4914351308","11724.8256333262","12080.9410098131","13380.9551673594","13417.3963985749","13964.5611290124","14368.4020213058","14745.3414620288","15213.2509905194","15740.2596582913","15866.9071407041","15913.9497325752","14079.1612738439","",
